1102	29	24	85	11	24	7	10	4	0	16	5	17
1102	33	17	60	13	15	8	9	6	3	20	3	9
1102	52	47	50	4	28	11	13	2	1	26	8	1
1102	48	50	75	5	26	11	16	3	0	22	10	9
1102	48	27	50	8	19	18	13	7	2	27	7	4
1102	43	48	89	9	19	12	14	4	3	23	10	17
1102	44	29	67	17	25	12	19	13	3	36	8	22
1103	42	32	58	14	24	10	17	13	5	25	7	15
1103	48	50	60	7	25	16	15	6	5	25	11	12
1103	59	48	63	10	23	17	11	7	8	27	10	20
1103	44	38	56	14	22	12	12	6	4	25	6	18
1103	48	52	62	15	29	14	12	4	7	26	11	16
1103	45	38	72	12	21	13	7	3	6	26	10	21
1103	45	38	69	9	30	18	11	7	4	23	11	20
1103	36	23	54	20	22	9	16	11	2	21	3	14
1103	40	13	71	14	21	10	8	6	4	26	3	17
1103	44	60	62	17	28	10	17	5	4	28	9	18
1103	44	25	65	9	29	13	16	8	5	21	6	11
1103	47	53	64	16	28	19	13	7	14	27	10	14
1103	52	44	46	11	23	10	17	9	3	29	12	12
1103	48	42	93	6	28	16	11	8	5	25	10	13
1103	32	13	75	13	21	11	11	7	3	17	3	15
1103	47	29	62	14	19	10	17	9	4	26	5	8
1103	46	22	67	10	26	12	17	5	4	21	4	16
1103	40	47	40	11	24	15	11	10	1	23	7	4
1103	52	38	61	10	26	7	12	8	3	29	8	17
1103	42	43	50	8	27	10	8	4	6	20	6	12
1103	61	58	59	8	18	9	9	7	4	28	7	20
1103	47	40	57	9	25	17	12	7	5	25	12	12
1103	40	30	77	13	28	14	12	10	6	24	8	10
1103	42	20	81	8	24	6	15	6	6	21	4	22
1103	46	39	65	11	30	13	13	4	5	24	9	15
1103	43	36	65	17	26	18	14	8	4	24	9	24
1103	44	39	67	9	29	20	9	7	9	24	13	12
1103	36	38	67	18	24	12	19	12	6	23	12	12
1103	41	32	73	8	25	12	10	11	3	26	11	16
1103	48	36	62	13	26	15	9	5	6	27	10	8
1103	55	32	52	9	27	13	17	10	8	24	8	11
1103	45	40	48	16	27	14	14	4	6	27	14	14
1103	43	43	78	8	31	9	13	1	1	24	9	14
1103	42	27	60	11	26	12	13	4	3	23	7	6
1103	40	27	64	12	26	12	13	10	3	23	9	14
1103	46	42	58	11	22	17	9	5	4	25	10	15
1103	40	32	79	8	22	13	6	8	4	22	6	11
1103	43	39	65	12	24	16	9	6	5	23	11	13
1103	51	47	67	12	21	14	16	5	5	26	14	10
1103	38	41	71	7	32	10	11	3	7	17	12	12
1103	34	21	67	7	24	8	3	1	5	16	5	16
1103	45	37	53	12	29	13	15	5	3	24	7	10
1103	51	46	68	13	24	16	12	3	4	29	13	17
1103	41	43	85	15	23	18	5	7	5	28	15	11
1103	41	32	62	14	34	16	12	3	7	26	9	16
1103	42	35	75	17	32	16	19	7	3	27	9	12
1103	41	43	70	14	27	15	10	6	8	26	15	14
1103	48	47	71	5	22	17	11	7	4	27	15	15
1103	46	39	78	13	25	10	14	5	2	29	13	7
1103	42	35	81	10	29	15	11	4	1	22	8	26
1103	39	41	63	8	30	19	3	6	4	26	13	15
1103	41	32	65	14	25	17	8	2	2	26	12	11
1103	34	31	55	11	24	9	8	6	5	18	9	17
1103	47	50	75	10	21	18	10	4	5	26	13	27
1103	48	54	100	4	24	17	8	3	6	26	14	9
1103	43	39	74	4	25	15	13	7	6	19	12	26
1103	52	42	73	8	21	18	15	10	4	26	10	11
1103	42	32	81	9	29	11	8	9	4	27	9	17
1103	49	50	64	12	27	21	8	3	3	30	16	16
1103	49	50	73	7	27	16	13	6	4	28	16	11
1103	41	41	71	11	18	14	10	9	7	26	13	15
1103	48	46	80	8	29	21	10	11	3	31	19	8
1103	43	47	64	18	29	18	8	4	2	32	20	7
1103	38	21	79	14	27	11	7	10	2	26	7	15
1103	34	27	64	10	28	10	5	4	3	21	9	14
1103	55	38	65	4	22	13	9	3	5	29	9	13
1103	37	13	66	21	18	8	19	8	0	21	2	19
1103	47	30	67	12	17	8	18	11	3	27	7	12
1103	38	31	17	15	15	9	11	5	1	24	11	1
1103	38	29	53	16	19	10	16	5	8	22	5	10
1103	33	25	65	9	18	6	21	4	3	13	4	15
1103	42	26	59	9	19	11	13	9	4	20	5	16
1103	44	31	75	8	25	10	18	3	2	20	5	12
1103	33	27	75	12	21	7	15	8	3	18	6	12
1103	52	43	67	12	13	9	4	4	2	35	10	10
1103	27	24	60	18	19	4	9	3	2	15	5	15
1103	38	35	67	10	28	14	11	3	7	21	7	12
1103	40	33	38	16	22	11	13	5	3	23	8	6
1103	33	39	57	14	13	13	9	3	4	20	7	4
1103	39	35	94	11	22	7	10	5	6	24	8	16
1103	40	38	75	8	20	12	11	4	3	19	8	15
1103	30	26	54	18	22	6	11	6	3	17	5	7
1103	40	30	87	8	19	10	10	7	3	23	8	13
1103	37	32	62	17	17	11	14	13	3	22	9	8
1103	46	50	0	16	18	17	12	6	4	32	18	0
1103	32	38	59	28	19	13	16	12	5	25	12	13
1103	39	28	83	10	22	13	9	6	4	24	8	10
1103	32	22	58	16	30	11	20	8	2	19	7	7
1103	43	26	70	14	24	11	15	4	6	25	5	7
1103	44	41	46	13	19	9	18	8	5	23	11	6
1103	47	48	64	10	20	15	8	1	2	27	14	9
1103	37	23	78	5	30	9	14	3	1	19	7	14
1103	36	33	30	13	25	12	16	5	2	21	11	3
1103	35	29	70	10	35	8	17	4	4	21	7	14
1103	46	40	45	12	27	14	9	3	3	32	12	5
1103	41	24	64	9	23	13	11	2	4	24	7	9
1103	48	44	75	6	28	15	13	3	4	26	15	12
1103	45	30	55	13	23	9	11	5	1	30	10	6
1103	45	43	70	6	25	7	16	3	4	24	9	7
1103	39	39	100	6	25	17	12	7	3	23	13	2
1104	55	43	82	12	20	9	17	8	5	28	6	14
1104	48	32	76	11	29	10	13	10	6	25	6	19
1104	45	47	60	15	30	18	11	10	7	26	9	15
1104	35	30	72	9	24	8	9	10	6	15	6	23
1104	55	36	52	7	22	11	16	12	3	24	5	11
1104	48	38	63	9	16	13	8	8	2	25	6	12
1104	53	40	63	8	25	17	11	7	6	30	10	10
1104	52	50	77	8	21	18	14	7	4	27	8	20
1104	41	18	67	14	28	10	12	8	6	24	3	16
1104	57	48	55	6	18	16	8	7	3	27	10	16
1104	49	56	65	8	30	13	13	6	6	24	10	15
1104	55	38	70	12	29	10	13	8	1	29	6	19
1104	46	30	89	14	20	17	8	14	9	29	7	17
1104	47	12	76	14	23	9	15	7	3	23	2	32
1104	57	47	76	8	28	13	14	5	4	28	9	16
1104	42	36	90	6	26	6	9	5	4	21	8	26
1104	43	32	80	15	23	18	16	10	0	27	8	20
1104	44	43	71	8	22	9	9	7	2	17	6	25
1104	41	24	63	13	25	11	11	7	9	23	4	10
1104	33	18	60	8	31	7	12	9	5	17	4	18
1104	53	30	72	11	24	18	14	9	2	28	7	13
1104	45	22	72	9	27	10	8	8	4	21	5	18
1104	42	27	83	9	25	15	12	7	2	20	6	10
1104	44	28	75	10	21	8	13	4	8	20	5	12
1104	43	33	71	5	30	6	10	7	3	16	6	24
1104	33	19	73	8	25	9	11	7	3	17	5	16
1104	53	43	76	9	31	13	17	7	4	27	9	16
1104	50	32	69	6	20	12	11	4	4	21	6	11
1104	44	29	56	10	21	8	11	4	5	23	6	9
1104	51	24	56	10	28	13	12	11	6	29	4	15
1104	54	60	74	6	26	19	11	6	8	32	15	26
1104	40	25	76	6	24	8	12	2	4	17	5	25
1104	54	35	60	10	24	11	12	7	3	31	6	6
1104	43	38	72	1	27	12	17	5	6	17	11	13
1104	34	35	40	21	23	14	15	7	5	21	7	2
1104	52	33	65	10	30	12	14	3	2	28	5	11
1104	37	21	65	10	27	10	13	6	7	17	5	28
1104	46	46	76	9	27	13	13	8	4	22	11	13
1104	47	46	57	13	25	16	17	8	3	24	13	12
1104	40	19	85	12	30	8	16	9	5	24	4	11
1104	47	38	63	13	27	14	20	5	5	27	11	17
1104	47	32	64	14	24	14	13	4	9	25	9	21
1104	40	32	69	14	22	10	13	12	3	22	8	11
1104	42	42	58	6	29	10	10	8	5	21	5	14
1104	46	33	83	9	30	10	14	3	4	25	11	15
1104	39	32	59	13	24	12	13	7	4	21	6	17
1104	53	50	46	5	30	14	9	6	12	28	12	13
1104	48	20	71	15	22	4	14	6	2	29	3	12
1104	40	17	70	10	24	12	16	8	6	23	2	16
1104	42	27	68	19	25	15	17	9	5	27	4	25
1104	39	29	88	12	19	9	7	7	7	23	4	14
1104	43	35	74	8	18	12	9	2	5	23	7	14
1104	49	42	67	8	26	12	9	4	6	23	8	20
1104	44	41	71	4	22	7	16	10	3	23	9	12
1104	37	21	70	8	24	7	10	9	4	19	4	16
1104	29	25	64	15	21	9	15	2	5	14	5	14
1104	39	17	73	15	24	10	7	6	4	22	2	16
1104	36	19	70	9	21	5	13	5	4	19	3	14
1104	39	20	73	11	20	9	7	1	4	20	3	16
1104	36	24	60	13	25	10	13	4	2	21	4	12
1104	55	55	86	4	16	13	16	8	4	22	6	19
1104	42	47	74	7	18	11	10	7	5	18	7	23
1104	37	33	44	6	25	9	13	3	7	17	7	7
1104	42	26	75	7	17	12	14	7	1	20	6	21
1104	38	23	64	6	21	7	8	2	1	19	3	7
1104	36	29	54	11	20	8	8	8	1	18	6	14
1104	39	33	77	9	22	16	9	7	0	27	10	10
1104	53	43	75	6	16	16	17	6	1	28	10	18
1104	47	31	58	6	22	8	11	4	4	20	5	7
1104	49	35	67	4	19	13	14	4	4	20	6	20
1104	44	28	43	8	13	4	15	4	4	20	5	3
1104	49	50	82	8	26	10	17	6	2	28	12	23
1104	39	35	67	12	18	7	17	9	6	18	6	8
1104	46	25	68	8	18	4	13	2	1	17	4	17
1104	33	31	63	15	21	5	10	6	2	20	8	12
1104	40	46	65	14	24	11	7	4	3	23	11	11
1104	38	33	52	12	31	10	11	5	3	21	7	16
1104	45	33	80	15	22	11	11	7	4	26	6	8
1104	41	35	79	12	21	8	13	5	5	18	7	31
1104	45	29	83	3	21	9	9	5	2	19	4	19
1104	30	25	53	11	23	8	20	7	3	17	5	9
1104	31	18	60	8	23	6	18	5	7	17	5	6
1104	47	43	65	6	24	12	14	4	4	23	9	13
1104	45	36	72	8	22	10	19	10	7	22	9	13
1104	35	29	67	8	17	5	7	3	7	18	7	18
1104	48	32	35	9	30	7	12	4	5	25	6	7
1104	42	27	68	10	28	9	10	3	1	25	8	19
1104	41	40	63	13	21	11	12	5	7	24	10	12
1104	33	25	72	14	27	12	16	5	7	20	6	18
1104	42	29	52	11	25	8	11	4	5	22	6	11
1104	35	40	72	6	23	6	12	0	4	17	6	13
1104	44	33	65	7	23	7	10	4	8	20	6	15
1104	40	42	56	8	18	13	8	7	5	21	11	10
1104	40	35	63	12	15	4	13	2	4	19	9	12
1105	44	44	62	8	23	9	10	6	4	25	8	8
1105	39	35	73	9	19	7	16	9	3	18	8	24
1105	41	45	67	17	21	18	12	6	5	24	10	12
1105	45	27	48	15	29	15	7	5	9	25	3	15
1105	51	53	43	9	24	19	11	3	3	24	9	6
1105	46	23	67	8	27	18	11	7	4	22	3	20
1105	55	31	65	11	38	10	21	5	1	27	5	32
1105	43	25	70	10	31	11	12	3	5	24	4	16
1105	46	52	70	12	28	12	20	8	7	21	11	19
1105	44	26	79	8	26	16	8	11	8	22	5	23
1105	52	50	56	12	27	22	11	5	3	31	9	9
1105	43	27	70	17	29	14	19	10	5	23	4	19
1105	49	29	78	11	21	17	9	5	1	24	5	14
1105	53	56	77	10	22	7	8	5	1	26	10	24
1105	33	39	53	12	19	11	12	3	1	17	9	8
1105	50	40	58	11	33	22	14	5	3	27	6	18
1105	41	35	61	15	28	16	14	8	2	24	9	17
1105	46	32	65	15	22	13	11	6	2	26	6	22
1105	43	32	73	10	27	10	9	3	1	24	6	19
1105	38	42	68	16	20	16	13	9	2	24	5	17
1105	39	28	59	14	23	10	15	12	1	25	8	10
1105	47	30	60	7	24	20	14	6	2	27	8	12
1105	44	29	67	16	25	13	13	3	2	27	7	12
1105	45	33	82	11	28	17	10	2	3	27	8	23
1105	41	27	84	17	29	13	14	8	1	28	8	16
1105	48	37	79	13	29	15	14	2	5	25	7	26
1105	43	24	81	9	24	8	9	5	1	21	4	25
1105	51	42	70	6	28	16	7	3	1	28	8	14
1105	32	8	72	12	30	9	7	6	2	16	1	21
1105	33	29	77	14	22	12	15	9	4	16	6	23
1105	27	25	70	9	18	7	8	4	2	15	8	14
1105	41	41	60	6	26	15	9	4	4	24	12	9
1105	41	50	55	7	24	16	15	5	3	21	9	17
1105	49	33	74	8	19	20	10	3	5	26	3	14
1105	28	32	69	10	22	10	19	9	1	15	6	11
1105	27	23	65	7	27	11	11	7	6	15	6	11
1105	36	21	64	14	23	9	12	8	8	23	4	7
1105	45	37	66	8	20	12	18	7	4	19	7	19
1105	43	35	71	7	23	13	21	4	1	20	6	12
1105	34	12	64	7	20	4	12	2	3	16	2	18
1105	33	10	69	15	18	9	10	4	1	21	2	20
1105	40	39	75	7	24	13	15	11	1	21	7	12
1105	44	47	64	7	18	12	21	5	3	23	7	9
1105	37	24	67	8	18	13	10	4	1	21	6	8
1105	38	27	83	5	25	11	10	6	6	21	6	10
1105	30	7	73	14	20	5	12	8	8	16	1	16
1105	33	37	72	8	19	10	13	3	3	16	7	13
1105	36	27	42	8	18	8	20	5	4	17	7	5
1105	37	22	65	16	27	16	19	7	3	21	4	15
1105	31	8	49	14	24	4	19	4	5	15	1	20
1105	35	35	67	9	18	13	11	5	1	17	7	6
1105	37	22	63	21	21	12	18	7	1	20	5	10
1105	35	19	53	7	15	11	15	6	1	18	4	9
1105	51	48	67	8	17	19	20	3	0	24	10	4
1105	24	31	72	7	19	7	12	4	2	11	4	13
1105	45	29	66	10	17	15	13	4	3	21	6	19
1105	38	32	46	15	26	12	21	2	2	21	8	6
1105	36	28	41	17	22	14	15	9	6	22	7	7
1105	40	6	57	17	22	9	22	8	0	23	1	16
1105	35	24	81	22	20	9	8	9	4	24	4	13
1105	28	10	57	14	21	8	16	7	4	12	2	16
1105	38	24	67	12	23	8	8	10	4	21	5	16
1105	35	13	76	21	23	11	11	4	3	22	3	25
1105	54	35	82	7	20	16	15	4	3	25	7	18
1105	29	33	88	9	16	10	13	5	1	15	9	15
1105	48	24	67	6	22	13	17	8	3	22	4	12
1105	41	26	82	11	26	15	16	10	2	23	6	9
1105	37	33	41	10	24	14	15	11	4	22	7	7
1105	37	39	60	18	19	14	9	5	2	25	11	9
1105	41	24	74	11	14	12	13	8	1	26	4	14
1105	47	36	31	7	25	17	10	3	1	25	8	4
1105	46	29	56	12	20	13	7	6	2	29	6	14
1105	42	47	50	11	25	10	13	3	2	22	9	13
1105	40	28	57	18	19	15	6	4	5	25	7	16
1105	43	39	50	8	28	7	15	3	1	21	9	7
1105	34	18	58	10	25	10	15	4	1	17	4	14
1105	39	29	72	9	22	10	4	4	1	22	6	18
1105	42	17	67	14	17	7	12	9	2	23	4	14
1105	50	7	74	10	27	12	9	2	2	25	1	17
1105	40	19	86	8	15	13	9	5	0	21	4	12
1105	38	33	80	6	23	15	18	5	4	19	4	12
1105	37	18	80	9	18	13	21	9	1	17	3	28
1105	41	12	61	10	19	13	12	4	2	21	2	14
1105	42	33	73	18	17	11	7	6	5	28	5	8
1106	50	25	82	11	24	11	13	4	2	24	4	32
1106	46	29	81	15	20	11	11	4	0	26	6	21
1106	40	22	61	9	23	13	11	5	8	19	4	17
1106	41	31	75	17	23	15	10	6	1	25	9	9
1106	49	39	75	12	37	17	15	9	8	31	7	24
1106	47	41	71	7	21	18	13	7	6	24	9	20
1106	38	23	75	19	22	7	16	9	0	23	3	18
1106	34	19	80	14	21	10	7	1	2	23	4	8
1106	44	35	59	18	31	18	15	9	4	25	7	19
1106	44	21	60	19	29	12	14	3	6	30	4	15
1106	42	36	78	16	22	11	12	8	2	28	5	14
1106	53	44	76	11	18	15	11	11	4	31	8	22
1106	51	35	76	11	26	17	17	8	4	30	8	22
1106	43	28	42	17	22	16	15	10	6	25	7	11
1106	36	36	83	9	25	12	6	8	4	22	8	15
1106	46	11	79	12	28	11	15	7	1	24	1	15
1106	45	47	76	20	27	20	15	12	8	35	8	13
1106	52	44	56	13	34	14	10	3	2	31	4	14
1106	47	24	45	11	28	14	10	8	6	29	4	9
1106	47	40	75	10	31	12	11	3	9	24	6	18
1106	50	62	72	15	24	14	16	4	3	24	8	18
1106	51	33	68	13	23	22	11	8	1	35	5	13
1106	41	18	43	14	22	9	12	13	0	24	2	9
1106	46	33	60	18	33	18	12	4	4	32	5	15
1106	33	17	63	21	33	9	7	6	4	22	2	17
1106	48	36	72	14	21	14	18	9	6	26	8	13
1106	39	39	73	11	18	9	13	10	1	18	7	30
1106	45	32	67	12	22	10	18	8	1	25	7	8
1106	50	60	63	9	22	11	15	4	1	25	9	12
1106	34	36	67	14	27	9	16	3	5	18	4	16
1106	52	30	64	5	27	25	7	5	6	31	7	9
1106	51	44	89	8	33	11	24	6	6	23	8	8
1106	51	32	70	17	33	20	15	8	5	36	7	14
1106	42	32	76	15	21	12	8	4	4	30	9	16
1106	34	28	71	14	20	13	16	13	3	21	9	15
1106	37	29	65	16	28	9	13	10	1	23	6	11
1106	34	17	68	23	37	12	17	5	7	23	4	25
1106	57	57	70	8	22	16	15	3	4	28	8	19
1106	46	43	69	13	23	11	16	4	2	26	10	11
1106	43	42	63	14	19	8	4	6	2	28	8	10
1106	45	14	68	14	28	14	9	3	2	29	2	17
1106	45	27	72	11	27	16	11	11	2	27	6	13
1106	46	48	44	11	27	13	12	3	5	28	10	7
1106	44	38	74	6	38	16	12	1	6	24	9	14
1106	35	48	80	14	24	12	14	7	5	20	11	8
1106	35	43	62	10	18	8	7	8	3	23	9	8
1106	38	13	48	12	15	10	12	11	1	23	3	10
1106	42	17	70	14	18	10	12	3	3	26	3	14
1106	42	28	65	10	14	14	10	7	5	22	7	15
1106	35	29	69	10	23	13	12	5	4	20	5	9
1106	40	38	75	13	20	8	14	3	3	19	6	24
1106	31	14	75	21	13	6	11	8	3	20	3	12
1106	45	44	83	8	27	14	17	6	5	22	7	20
1106	39	20	53	12	26	8	12	6	5	22	3	18
1106	36	22	58	16	19	10	14	6	2	21	4	18
1106	38	20	53	12	16	14	5	6	3	26	4	10
1106	41	13	62	9	21	9	12	9	4	22	1	16
1106	44	50	80	15	23	18	23	7	3	31	9	8
1106	41	33	56	11	31	12	9	5	8	26	6	10
1106	35	50	71	11	25	13	17	4	6	19	7	17
1106	43	16	47	13	27	12	16	4	5	29	3	7
1106	42	45	71	9	22	13	17	8	4	23	5	12
1106	43	40	69	12	19	12	9	4	2	25	4	11
1106	41	37	70	15	22	13	12	2	1	24	7	16
1106	35	7	67	10	20	8	10	6	3	18	1	12
1106	38	37	53	15	31	13	14	3	4	24	7	10
1106	30	22	69	24	22	7	13	7	9	19	4	24
1106	42	25	56	11	17	14	12	9	2	25	6	14
1106	31	37	64	4	19	8	8	5	8	16	10	7
1106	33	32	75	20	19	11	16	2	2	23	6	6
1106	33	37	54	12	17	11	12	6	5	21	7	7
1106	42	13	67	14	30	10	7	4	6	32	2	8
1106	40	35	79	8	29	16	12	4	3	23	8	11
1106	48	36	88	8	31	12	17	7	6	34	9	7
1106	32	33	55	17	25	9	14	5	2	19	7	16
1106	35	32	79	14	28	13	10	4	6	27	8	19
1106	33	0	68	12	22	6	16	10	2	15	0	25
