1102	33	17	60	13	15	8	9	6	3	20	3	9
1102	52	47	50	4	28	11	13	2	1	26	8	1
1102	48	50	75	5	26	11	16	3	0	22	10	9
1102	48	27	50	8	19	18	13	7	2	27	7	4
1102	43	48	89	9	19	12	14	4	3	23	10	17
1102	44	29	67	17	25	12	19	13	3	36	8	22
1103	45	37	53	12	29	13	15	5	3	24	7	10
1103	51	46	68	13	24	16	12	3	4	29	13	17
1103	41	43	85	15	23	18	5	7	5	28	15	11
1103	41	32	62	14	34	16	12	3	7	26	9	16
1103	42	35	75	17	32	16	19	7	3	27	9	12
1103	41	43	70	14	27	15	10	6	8	26	15	14
1103	48	47	71	5	22	17	11	7	4	27	15	15
1103	46	39	78	13	25	10	14	5	2	29	13	7
1103	42	35	81	10	29	15	11	4	1	22	8	26
1103	39	41	63	8	30	19	3	6	4	26	13	15
1103	41	32	65	14	25	17	8	2	2	26	12	11
1103	34	31	55	11	24	9	8	6	5	18	9	17
1103	47	50	75	10	21	18	10	4	5	26	13	27
1103	48	54	100	4	24	17	8	3	6	26	14	9
1103	43	39	74	4	25	15	13	7	6	19	12	26
1103	52	42	73	8	21	18	15	10	4	26	10	11
1103	42	32	81	9	29	11	8	9	4	27	9	17
1103	49	50	64	12	27	21	8	3	3	30	16	16
1103	49	50	73	7	27	16	13	6	4	28	16	11
1103	41	41	71	11	18	14	10	9	7	26	13	15
1103	48	46	80	8	29	21	10	11	3	31	19	8
1103	43	47	64	18	29	18	8	4	2	32	20	7
1103	38	21	79	14	27	11	7	10	2	26	7	15
1103	34	27	64	10	28	10	5	4	3	21	9	14
1103	55	38	65	4	22	13	9	3	5	29	9	13
1103	36	33	30	13	25	12	16	5	2	21	11	3
1103	35	29	70	10	35	8	17	4	4	21	7	14
1103	46	40	45	12	27	14	9	3	3	32	12	5
1103	41	24	64	9	23	13	11	2	4	24	7	9
1103	48	44	75	6	28	15	13	3	4	26	15	12
1103	45	30	55	13	23	9	11	5	1	30	10	6
1103	45	43	70	6	25	7	16	3	4	24	9	7
1103	39	39	100	6	25	17	12	7	3	23	13	2
1104	51	24	56	10	28	13	12	11	6	29	4	15
1104	54	60	74	6	26	19	11	6	8	32	15	26
1104	40	25	76	6	24	8	12	2	4	17	5	25
1104	54	35	60	10	24	11	12	7	3	31	6	6
1104	43	38	72	1	27	12	17	5	6	17	11	13
1104	34	35	40	21	23	14	15	7	5	21	7	2
1104	52	33	65	10	30	12	14	3	2	28	5	11
1104	37	21	65	10	27	10	13	6	7	17	5	28
1104	46	46	76	9	27	13	13	8	4	22	11	13
1104	47	46	57	13	25	16	17	8	3	24	13	12
1104	40	19	85	12	30	8	16	9	5	24	4	11
1104	47	38	63	13	27	14	20	5	5	27	11	17
1104	47	32	64	14	24	14	13	4	9	25	9	21
1104	40	32	69	14	22	10	13	12	3	22	8	11
1104	42	42	58	6	29	10	10	8	5	21	5	14
1104	46	33	83	9	30	10	14	3	4	25	11	15
1104	39	32	59	13	24	12	13	7	4	21	6	17
1104	53	50	46	5	30	14	9	6	12	28	12	13
1104	30	25	53	11	23	8	20	7	3	17	5	9
1104	31	18	60	8	23	6	18	5	7	17	5	6
1104	47	43	65	6	24	12	14	4	4	23	9	13
1104	45	36	72	8	22	10	19	10	7	22	9	13
1104	35	29	67	8	17	5	7	3	7	18	7	18
1104	48	32	35	9	30	7	12	4	5	25	6	7
1104	42	27	68	10	28	9	10	3	1	25	8	19
1104	41	40	63	13	21	11	12	5	7	24	10	12
1104	33	25	72	14	27	12	16	5	7	20	6	18
1104	42	29	52	11	25	8	11	4	5	22	6	11
1104	35	40	72	6	23	6	12	0	4	17	6	13
1104	44	33	65	7	23	7	10	4	8	20	6	15
1104	40	42	56	8	18	13	8	7	5	21	11	10
1104	40	35	63	12	15	4	13	2	4	19	9	12
1105	39	28	59	14	23	10	15	12	1	25	8	10
1105	47	30	60	7	24	20	14	6	2	27	8	12
1105	44	29	67	16	25	13	13	3	2	27	7	12
1105	45	33	82	11	28	17	10	2	3	27	8	23
1105	41	27	84	17	29	13	14	8	1	28	8	16
1105	48	37	79	13	29	15	14	2	5	25	7	26
1105	43	24	81	9	24	8	9	5	1	21	4	25
1105	51	42	70	6	28	16	7	3	1	28	8	14
1105	32	8	72	12	30	9	7	6	2	16	1	21
1105	33	29	77	14	22	12	15	9	4	16	6	23
1105	41	26	82	11	26	15	16	10	2	23	6	9
1105	37	33	41	10	24	14	15	11	4	22	7	7
1105	37	39	60	18	19	14	9	5	2	25	11	9
1105	41	24	74	11	14	12	13	8	1	26	4	14
1105	47	36	31	7	25	17	10	3	1	25	8	4
1105	46	29	56	12	20	13	7	6	2	29	6	14
1105	42	47	50	11	25	10	13	3	2	22	9	13
1105	40	28	57	18	19	15	6	4	5	25	7	16
1105	43	39	50	8	28	7	15	3	1	21	9	7
1105	34	18	58	10	25	10	15	4	1	17	4	14
1105	39	29	72	9	22	10	4	4	1	22	6	18
1105	42	17	67	14	17	7	12	9	2	23	4	14
1105	50	7	74	10	27	12	9	2	2	25	1	17
1105	40	19	86	8	15	13	9	5	0	21	4	12
1105	38	33	80	6	23	15	18	5	4	19	4	12
1105	37	18	80	9	18	13	21	9	1	17	3	28
1105	41	12	61	10	19	13	12	4	2	21	2	14
1105	42	33	73	18	17	11	7	6	5	28	5	8
1106	42	32	76	15	21	12	8	4	4	30	9	16
1106	34	28	71	14	20	13	16	13	3	21	9	15
1106	37	29	65	16	28	9	13	10	1	23	6	11
1106	34	17	68	23	37	12	17	5	7	23	4	25
1106	57	57	70	8	22	16	15	3	4	28	8	19
1106	46	43	69	13	23	11	16	4	2	26	10	11
1106	43	42	63	14	19	8	4	6	2	28	8	10
1106	45	14	68	14	28	14	9	3	2	29	2	17
1106	45	27	72	11	27	16	11	11	2	27	6	13
1106	46	48	44	11	27	13	12	3	5	28	10	7
1106	44	38	74	6	38	16	12	1	6	24	9	14
1106	35	48	80	14	24	12	14	7	5	20	11	8
1106	42	25	56	11	17	14	12	9	2	25	6	14
1106	31	37	64	4	19	8	8	5	8	16	10	7
1106	33	32	75	20	19	11	16	2	2	23	6	6
1106	33	37	54	12	17	11	12	6	5	21	7	7
1106	42	13	67	14	30	10	7	4	6	32	2	8
1106	40	35	79	8	29	16	12	4	3	23	8	11
1106	48	36	88	8	31	12	17	7	6	34	9	7
1106	32	33	55	17	25	9	14	5	2	19	7	16
1106	35	32	79	14	28	13	10	4	6	27	8	19
1106	33	0	68	12	22	6	16	10	2	15	0	25
1106	42	28	67	15	25	11	15	4	7	27	5	16
1106	41	44	63	12	31	9	12	6	3	26	7	10
1106	40	31	83	14	19	7	8	5	1	22	4	24
1106	39	41	88	15	26	18	9	6	7	28	9	7
1106	41	17	72	13	16	8	11	8	1	22	3	23
1106	46	50	79	11	21	16	11	6	3	32	11	11
1106	33	33	80	9	24	12	13	5	3	20	7	16
1107	53	63	69	9	20	18	13	10	1	29	12	18
1107	53	25	67	11	25	10	16	5	3	25	4	20
1107	56	45	71	6	34	23	8	8	2	31	9	17
1107	33	27	68	17	27	9	13	8	5	18	3	19
1107	47	35	90	10	27	11	12	2	2	26	9	27
1107	49	46	54	16	31	18	16	9	0	28	6	13
1107	38	18	68	15	26	11	7	9	0	23	2	17
1107	48	35	79	9	24	15	13	4	3	22	6	15
1107	53	60	81	4	25	14	14	4	0	24	6	17
1107	41	44	90	13	32	17	17	2	4	21	7	26
1107	51	24	70	13	23	11	15	6	1	26	5	16
1107	42	9	77	13	28	7	8	6	2	24	1	20
1107	38	46	85	8	27	13	14	8	3	23	11	23
1107	59	35	91	9	23	11	15	7	0	27	6	20
1107	48	26	79	5	22	14	14	12	2	24	5	22
1107	48	42	76	11	38	14	12	6	3	28	11	19
1107	46	37	83	9	29	16	19	8	1	26	7	20
1107	42	35	68	11	27	7	6	6	1	22	6	25
1107	49	38	83	6	30	12	12	6	1	22	6	19
1107	58	33	79	13	38	21	14	11	1	41	7	19
1107	55	47	77	9	28	12	17	6	4	29	7	17
1107	46	36	75	19	33	15	10	7	1	33	5	15
1107	47	19	71	14	33	13	14	7	3	28	4	15
1107	43	7	64	13	15	4	15	9	0	25	1	14
1107	37	8	70	15	26	9	12	7	1	22	1	19
1107	37	15	67	13	25	13	10	3	2	19	3	20
1107	37	30	71	17	20	7	14	4	1	23	7	17
1107	46	38	72	17	19	13	15	7	0	26	6	21
1107	40	21	80	8	23	9	10	7	1	22	3	16
1107	43	25	88	12	21	9	10	3	1	24	5	15
1107	34	22	68	18	23	10	9	4	0	20	6	13
1108	53	38	68	9	23	12	18	4	4	26	6	15
1108	42	36	58	12	22	6	16	9	4	23	8	15
1108	44	14	70	16	33	4	21	8	2	30	3	30
1108	48	33	69	13	21	8	15	7	8	22	4	25
1108	37	29	78	15	21	5	13	4	1	22	5	14
1108	45	53	85	9	23	11	12	3	5	23	8	23
1108	47	39	85	10	26	10	14	4	3	24	7	17
1108	50	36	74	4	26	11	13	4	3	19	5	23
1108	44	38	55	16	26	12	16	5	5	27	12	6
1108	55	55	65	7	28	18	11	6	8	24	11	20
1108	52	44	69	6	24	9	9	4	3	22	7	11
1108	38	19	77	19	21	9	13	6	6	24	5	17
1108	51	44	88	14	33	13	20	4	7	26	7	22
1108	30	17	54	12	20	2	19	7	2	18	3	7
1108	35	32	68	15	24	13	17	1	1	22	7	15
1108	37	35	68	20	20	8	18	3	4	23	6	13
1108	29	30	50	13	22	8	19	4	5	17	6	11
1108	44	16	70	13	24	8	14	4	5	26	3	16
1108	42	38	62	15	11	8	13	6	2	28	6	8
1108	28	20	65	7	16	6	11	2	1	13	4	13
1108	44	44	64	13	19	16	12	5	3	28	11	9
1108	26	11	61	15	24	6	15	6	0	14	2	17
1108	31	19	73	19	20	10	7	3	2	22	3	11
1108	37	38	56	17	25	11	15	2	2	26	10	9
1108	44	39	27	13	25	5	12	3	4	27	7	3
1108	38	15	66	11	25	7	18	3	5	19	2	19
1108	39	29	83	10	22	11	8	5	7	24	8	10
1108	34	9	71	18	25	7	13	3	7	21	2	17
1110	47	36	53	5	27	6	6	8	4	25	9	9
1110	43	36	67	7	20	14	9	9	2	23	10	4
1110	54	41	95	7	13	11	10	5	2	27	9	18
1110	43	39	93	9	22	13	15	6	2	20	9	14
1110	44	44	67	2	20	10	14	6	1	16	8	14
1110	42	28	83	5	27	15	10	6	2	19	5	15
1110	55	46	76	3	30	12	13	7	1	22	6	19
1110	41	40	59	10	29	10	11	4	3	21	8	10
1110	45	35	74	6	28	13	16	5	3	20	6	25
1110	53	50	63	4	24	13	14	6	0	23	9	17
1110	48	46	63	7	23	11	7	4	8	22	6	17
1110	48	32	79	6	26	12	9	6	0	24	6	15
1110	35	14	62	10	19	4	17	8	3	16	2	8
1110	41	25	63	10	19	9	16	5	2	20	3	5
1110	34	22	55	8	19	11	11	2	4	16	5	11
1110	46	18	50	4	25	7	22	4	6	17	2	8
1110	43	36	71	13	16	10	23	6	1	21	4	10
1110	33	38	71	12	26	10	21	7	4	15	6	12
1110	54	38	67	2	18	17	13	6	4	28	6	6
1110	60	41	64	4	18	20	21	6	3	25	7	7
1110	44	29	83	8	14	10	22	7	1	20	6	5
1110	46	36	68	5	15	14	8	8	0	23	4	17
1110	35	27	83	6	17	8	16	5	0	14	4	5
1110	33	35	73	12	20	8	12	2	4	19	8	8
1110	37	32	75	7	21	11	15	5	3	20	7	3
1110	35	31	54	10	25	9	14	6	0	17	9	7
1110	36	19	67	6	21	9	12	5	1	17	3	8
1110	31	42	78	7	21	12	14	4	2	17	8	7
1110	42	15	89	5	15	12	16	6	1	20	3	8
1110	37	38	73	8	19	13	9	6	1	21	9	8
1110	39	44	67	10	19	14	12	6	1	23	8	8
1111	37	35	67	20	34	16	12	3	5	24	8	20
1111	45	47	81	8	26	9	17	3	6	18	8	29
1111	48	33	81	12	31	15	15	5	5	27	9	13
1111	42	40	67	19	33	13	16	3	5	29	12	16
1111	43	46	86	10	29	18	22	3	6	23	12	18
1111	48	57	74	9	31	12	22	2	3	25	8	17
1111	44	55	64	11	29	12	12	3	4	24	12	18
1111	39	33	81	13	27	12	13	4	3	22	8	17
1111	44	30	65	12	24	16	11	5	5	27	6	20
1111	42	42	62	14	22	13	14	6	1	22	8	18
1111	34	24	65	12	23	4	16	4	4	21	4	15
1111	29	17	43	11	17	7	12	9	0	19	4	6
1111	46	45	56	9	18	13	14	6	3	24	13	9
1111	67	45	85	6	14	12	28	6	0	31	5	17
1111	42	44	83	18	26	12	16	2	9	27	11	15
1111	30	60	70	11	27	11	14	1	1	18	12	7
1111	41	36	61	8	17	14	10	5	5	22	8	14
1111	44	47	62	13	18	13	19	8	1	27	8	8
1111	32	19	75	12	19	5	15	6	3	17	4	18
1111	33	18	75	10	21	4	14	8	2	20	3	15
1111	42	34	44	8	35	16	20	7	2	25	10	7
1111	29	30	76	15	25	8	19	0	2	14	8	19
1111	48	39	74	17	19	19	14	1	2	30	12	28
1111	32	28	67	12	19	12	8	5	4	21	8	10
1111	40	30	70	16	28	10	13	5	2	27	6	16
1111	57	60	68	7	17	17	14	1	1	31	15	13
1111	47	35	90	11	22	11	14	3	5	26	7	9
1111	30	18	53	15	25	8	11	3	3	19	6	16
1111	31	23	79	19	28	8	10	5	3	20	5	26
1111	29	18	72	23	25	7	17	3	6	18	6	21
1111	38	38	78	12	18	11	10	2	2	21	10	18
1112	39	30	78	17	34	12	14	4	6	24	6	25
1112	54	36	67	9	34	18	11	6	0	25	5	35
1112	54	48	82	10	29	17	13	4	6	32	10	14
1112	37	23	50	16	23	13	6	11	2	22	5	12
1112	42	14	70	17	27	19	17	3	1	29	3	14
1112	49	25	70	6	28	9	17	11	6	25	2	16
1112	42	33	47	12	28	8	9	8	2	27	5	9
1112	53	38	61	12	22	17	13	3	3	30	8	17
1112	56	41	76	9	35	20	15	6	4	31	7	19
1112	58	29	77	14	35	17	10	8	7	34	4	20
1112	52	38	74	8	30	16	18	5	6	25	3	29
1112	46	47	88	9	31	15	12	4	5	24	9	28
1112	56	58	75	9	28	15	8	5	5	30	7	27
1112	60	60	71	9	34	24	14	7	3	35	9	20
1112	54	56	71	10	25	18	12	7	5	32	9	17
1112	48	44	70	6	36	15	16	1	7	22	8	19
1112	56	45	79	5	30	20	13	3	2	28	9	15
1112	42	33	72	11	34	11	9	5	6	27	4	21
1112	39	32	86	17	26	8	20	7	5	26	6	19
1112	41	30	64	12	30	11	9	6	3	23	6	29
1112	50	38	75	9	31	17	11	2	5	30	8	18
1112	57	35	72	14	36	19	8	0	8	36	6	21
1112	41	36	71	11	20	7	10	1	6	24	4	12
1112	49	50	72	13	24	24	9	5	1	29	18	18
1112	46	50	73	9	26	8	15	7	11	22	6	32
1112	47	21	80	16	27	13	21	5	4	27	3	8
1112	45	35	82	16	24	11	8	4	4	30	6	18
1112	49	43	69	15	34	15	19	7	10	40	10	11
1112	51	44	88	9	23	11	11	2	5	27	4	15
1112	61	43	76	5	24	18	19	1	4	25	6	19
1112	47	27	73	11	27	11	11	5	5	29	3	11
1112	43	24	67	11	26	9	10	5	7	26	4	8
1112	39	44	68	27	23	13	15	4	4	30	12	17
1113	47	48	73	13	32	19	22	7	5	27	10	19
1113	52	30	70	17	36	15	11	6	4	33	6	19
1113	43	26	71	18	29	10	12	5	0	29	6	15
1113	34	28	88	16	19	10	10	4	2	20	7	23
1113	52	41	63	12	22	21	12	8	0	31	7	10
1113	36	33	71	11	31	14	13	4	6	20	10	17
1113	40	21	67	16	27	8	12	6	1	23	4	16
1113	48	46	80	16	24	20	8	6	6	31	12	24
1113	49	33	73	11	24	15	17	3	1	25	8	22
1113	40	45	77	7	22	7	8	8	6	21	9	24
1113	38	36	85	10	28	15	10	7	6	23	10	28
1113	59	46	65	8	31	24	17	5	2	32	11	11
1113	36	35	56	16	22	8	8	7	3	22	9	14
1113	41	29	62	16	20	12	12	5	0	25	8	16
1113	43	36	67	15	23	14	11	6	0	23	8	20
1113	42	12	56	11	23	12	11	6	5	23	2	15
1113	38	22	74	16	33	10	13	3	4	26	4	17
1113	37	20	53	15	21	6	17	5	0	23	4	8
1113	46	32	84	9	21	10	9	6	5	29	8	16
1113	38	28	40	12	22	8	9	5	5	26	7	6
1113	44	32	67	8	27	11	13	5	3	28	8	10
1113	45	36	55	16	22	11	11	6	3	30	9	16
1113	38	28	79	12	19	12	9	3	0	23	5	19
1113	43	35	59	13	24	14	10	5	2	27	9	10
1113	39	41	82	10	21	16	17	5	2	24	12	14
1113	40	39	67	8	25	16	14	8	2	25	13	20
1113	39	44	47	9	25	14	15	6	1	22	12	9
1113	32	33	67	8	18	7	8	3	1	20	9	12
1113	25	23	69	16	25	9	15	4	3	15	5	11
1113	48	44	61	7	18	10	7	4	2	24	7	14
1113	41	33	91	8	24	15	11	5	2	24	7	10
1113	36	28	64	14	25	12	12	4	4	22	8	14
1114	35	29	75	3	25	9	6	6	3	18	7	6
1114	26	18	91	10	21	10	6	10	4	15	4	20
1114	50	53	80	7	23	12	16	5	1	22	8	12
1114	49	38	87	7	19	15	8	8	1	27	5	20
1114	50	38	87	7	18	12	11	9	7	23	5	13
1114	41	30	80	11	18	12	9	7	3	22	6	16
1114	45	24	94	10	28	14	7	9	3	28	4	17
1114	50	36	63	16	27	20	10	3	8	33	8	10
1114	42	33	74	10	24	13	8	5	3	23	6	17
1114	44	39	70	9	31	11	11	7	5	23	7	14
1114	40	32	83	12	29	16	6	4	2	28	6	15
1114	43	35	40	7	24	10	8	6	3	23	8	4
1114	43	47	72	17	24	12	6	7	4	30	8	13
1114	53	67	50	7	25	13	15	8	5	26	10	15
1114	47	36	58	8	34	10	18	7	3	24	9	11
1114	51	59	68	6	24	17	10	3	4	26	13	15
1114	45	33	75	7	28	13	12	3	2	23	8	9
1114	47	50	75	12	24	17	9	6	2	27	9	9
1114	58	41	60	10	28	23	15	11	4	32	7	3
1114	53	57	77	5	20	10	8	5	3	27	4	10
1114	38	29	62	16	24	8	10	7	4	22	5	8
1114	51	42	72	9	30	13	12	3	3	26	10	13
1114	47	53	77	8	23	16	15	7	2	26	10	10
1114	52	55	88	9	20	16	16	1	2	24	11	14
1114	55	48	64	4	20	20	1	4	0	35	10	9
1114	54	50	50	4	22	18	9	8	2	28	8	8
1114	50	33	80	9	27	10	9	8	2	26	6	12
1114	40	22	67	3	20	5	14	6	2	19	5	10
1114	33	38	83	12	26	9	13	7	5	19	10	25
1114	46	29	73	11	20	10	8	7	2	30	6	16
1114	43	33	80	4	24	6	11	8	1	21	5	16
1115	36	23	69	8	29	12	12	8	6	20	7	11
1115	51	25	40	7	16	12	17	16	3	27	4	4
1115	48	38	63	5	25	8	22	8	3	23	8	5
1115	41	19	29	10	31	10	19	6	11	19	3	4
1115	40	42	62	15	23	6	16	3	5	21	8	13
1115	59	53	50	10	22	11	18	9	4	26	10	13
1115	42	20	62	7	27	11	11	6	6	18	4	13
1115	45	45	78	14	23	12	17	8	6	27	10	14
1115	42	41	68	12	19	10	14	6	2	22	7	21
1115	36	30	100	3	11	7	17	6	2	17	6	6
1115	31	29	64	15	27	12	30	4	4	19	5	7
1115	31	23	55	7	26	6	12	6	7	15	3	11
1115	34	40	67	15	24	10	17	5	5	22	8	8
1115	30	18	50	12	19	7	15	11	2	20	5	2
1115	29	21	65	12	14	10	21	9	3	15	4	11
1115	46	30	33	11	25	15	19	10	2	28	6	2
1115	35	38	80	14	15	14	15	12	2	17	11	12
1115	32	29	64	12	13	6	15	10	3	19	7	9
1115	37	55	82	4	16	10	10	5	3	19	11	9
1115	15	32	20	12	18	6	21	6	2	8	6	3
1115	46	45	50	9	29	8	24	6	3	23	9	5
1115	51	28	52	5	22	9	7	6	3	26	7	11
1115	35	14	58	10	17	9	7	7	0	18	4	15
1115	43	32	79	8	16	5	14	6	3	20	6	19
1115	38	20	67	9	17	11	15	6	1	18	3	10
1115	40	30	54	6	16	6	16	10	3	17	6	13
1115	47	30	62	7	22	7	9	3	2	26	6	8
1115	43	18	62	9	22	11	16	4	6	23	4	8
1115	32	16	75	18	20	11	9	5	1	22	4	12
1115	50	43	50	6	21	13	15	7	10	20	6	9
1115	42	25	75	8	14	11	13	9	3	21	4	6
1115	39	37	85	9	22	11	16	5	6	19	7	11
1115	40	21	55	13	21	10	17	7	2	19	3	12
1116	48	53	54	17	26	21	14	10	6	32	8	14
1116	54	54	73	10	30	23	13	6	8	32	7	22
1116	56	40	77	15	30	24	10	13	2	44	6	23
1116	54	69	80	6	22	18	11	10	8	28	9	24
1116	50	47	67	8	35	21	10	4	13	31	7	14
1116	53	40	56	21	31	27	10	7	6	42	4	9
1116	41	43	74	11	25	13	8	15	5	29	6	26
1116	50	67	77	7	30	23	16	10	9	28	16	10
1116	63	53	80	4	24	20	6	5	6	37	8	12
1116	42	38	67	8	20	17	12	7	7	25	8	16
1116	42	32	75	12	25	15	10	6	5	24	6	21
1116	53	41	64	15	25	17	10	9	8	30	9	16
1116	40	38	71	13	34	18	7	5	7	27	10	20
1116	54	42	58	7	31	21	13	10	4	33	8	11
1116	48	47	70	5	28	13	9	6	5	25	9	16
1116	41	27	73	15	21	11	9	3	3	24	3	11
1116	38	30	81	16	20	17	8	7	4	24	6	26
1116	43	43	65	9	17	14	12	6	5	26	6	15
1116	35	35	88	19	23	15	14	7	3	23	6	14
1116	46	29	84	14	19	15	8	8	4	32	5	16
1116	38	44	73	8	32	14	12	10	5	24	7	11
1116	46	33	71	10	29	14	16	4	4	28	5	20
1116	41	38	63	11	27	16	15	4	2	24	6	15
1116	45	41	64	11	29	15	12	7	6	30	7	7
1116	40	17	65	12	22	12	9	3	5	22	2	20
1116	39	42	61	9	28	14	12	8	6	24	8	17
1116	45	48	75	15	22	13	14	5	1	29	10	15
1116	22	10	65	20	19	3	10	6	3	16	1	13
1116	32	20	77	11	18	12	12	9	2	18	4	20
1116	44	36	61	14	20	21	12	15	7	29	9	19
1116	38	36	52	8	18	15	11	8	5	21	8	11
1116	36	17	60	13	32	8	12	4	1	22	2	15
1117	42	26	78	6	39	14	12	5	8	22	5	29
1117	44	39	59	7	37	13	16	8	6	24	7	22
1117	51	32	64	12	26	20	13	7	1	31	6	16
1117	54	28	78	10	35	19	10	3	3	33	5	18
1117	39	30	67	8	38	12	11	7	5	22	6	18
1117	40	23	75	12	26	5	11	8	6	25	3	18
1117	50	41	56	8	28	18	13	6	7	27	7	15
1117	39	28	71	12	34	13	21	5	6	24	7	20
1117	38	33	88	13	35	16	16	4	11	25	8	21
1117	36	35	73	19	28	14	11	2	1	26	7	11
1117	51	22	54	8	29	11	13	7	6	33	2	7
1117	32	46	84	16	30	11	21	3	5	23	6	16
1117	42	25	100	14	20	21	15	6	4	29	5	9
1117	38	42	67	14	25	15	7	6	7	26	8	18
1117	46	31	89	10	30	15	17	4	6	26	4	17
1117	39	27	70	14	28	13	18	6	6	24	6	16
1117	37	18	69	14	25	10	10	6	4	25	2	20
1117	33	26	81	8	33	7	14	4	1	22	7	13
1117	43	47	89	6	22	7	8	5	1	22	7	17
1117	40	32	79	10	23	8	15	4	6	19	9	19
1117	43	40	78	8	30	10	12	2	5	22	8	18
1117	44	44	94	8	22	11	11	2	4	25	7	16
1117	48	37	62	10	31	16	12	1	4	29	7	8
1117	30	24	73	9	27	5	12	6	6	18	7	16
1117	32	29	81	11	26	10	14	3	1	17	5	22
1117	32	29	74	13	26	9	9	5	4	19	5	17
1117	34	30	62	10	26	6	14	8	1	18	6	33
1117	51	33	67	14	28	14	11	0	1	30	6	14
1117	42	15	81	9	31	6	17	4	1	23	2	25
1119	41	37	70	9	33	17	15	6	2	25	11	14
1119	65	52	61	9	36	25	25	4	1	35	12	14
1119	40	44	80	19	31	20	11	7	1	27	11	16
1119	56	50	73	6	34	27	18	6	5	36	12	19
1119	43	35	73	13	29	19	12	10	10	32	12	8
1119	47	37	33	10	33	19	9	6	1	31	14	1
1119	45	43	68	9	32	16	16	6	6	26	12	26
1119	43	39	69	16	31	15	18	5	5	29	11	22
1119	55	46	83	10	29	23	17	4	2	33	12	10
1119	44	25	59	15	28	16	11	7	2	28	4	13
1119	40	33	79	15	27	11	11	9	4	22	6	15
1119	44	29	80	12	32	12	12	4	4	32	8	12
1119	47	40	72	10	29	16	10	2	4	27	10	18
1119	46	21	71	11	30	15	14	5	3	23	4	15
1119	49	28	73	10	29	14	13	5	5	28	5	11
1119	37	41	73	12	29	14	15	4	3	25	11	19
1119	44	28	65	11	36	13	13	5	2	30	7	13
1119	48	32	71	7	28	14	7	3	5	26	7	20
1119	46	43	45	10	23	20	15	4	1	30	12	9
1119	40	37	78	16	28	17	14	1	2	28	10	14
1119	39	18	67	15	26	13	5	2	3	30	7	16
1119	41	35	75	13	26	15	11	7	4	28	8	12
1119	41	32	69	7	27	14	16	5	3	26	12	9
1119	39	35	72	15	21	13	20	8	3	22	9	13
1119	40	29	77	10	30	8	16	2	1	21	6	17
1119	34	28	89	11	22	13	10	4	2	21	9	16
1119	34	30	38	17	18	14	14	8	6	24	10	8
1119	27	21	74	12	22	7	12	3	4	15	6	14
